,job_tags
9418,['研究員' '專案企劃' '專案執行']
273,['Product Support' 'Livechat' 'English']
849,['illustrator' 'photoshop' 'word']
3470,['MSSQL']
2756,[]
1015,['Microsoft Office' 'SketchUp' '3ds max']
2090,['原畫師' '遊戲美術設計師']
5036,['Linux' 'C++' 'C']
10649,[]
9942,['Google Analytics' 'Facebook Ads' 'Google Ads']
11063,['DevOps / CI / CD' 'K8S' 'Kubernetes']
8578,['maya' 'Blender' 'vroid']
11412,[]
8987,['jQuery' 'HTML5' 'CSS3']
4471,['PHP' 'Java' '後端工程師']
3022,['Golang' 'golang工程師' 'MySQL']
4853,['Quality Assurance' 'Manual Testing' 'manual testing']
2442,['#Software' '#Software Engineer' '#android']
5953,['信義區' '台灣' '台北']
8286,['BD' 'business development' '業務銷售行銷']
2237,[]
10719,[]
2865,['110台灣台北市信義區' 'java' 'oracle']
5681,['illustrator' 'Adobe Photoshop' 'CakeResume 2023 Career Fair']
164,['客服處理' '客服專員' '客戶服務']
8334,[]
8119,['word' 'google drive' 'excel']
8556,['Illustrator' 'Photoshop' 'Figma']
11335,[]
4518,['SSMS、SQL Server Profile、Engine Tuning' 'T-SQL' 'C#']
10934,['Fooddelivery' 'Orderdelivery' 'Macau']
7113,[]
6329,['project' 'Electronics Industry']
6317,['管理經驗' '政府計畫' '營運管理']
5832,['105台灣台北市松山區' 'powerpoint' 'excel']
3584,[]
9662,['社群經營' '社群行銷' '社群']
4003,['Taipei' 'Taiwan' 'Nodejs']
10630,['QA' 'Testing' 'Maual QA']
259,[]
704,[]
10721,[]
9779,['Azure' 'Azure Cloud Services' 'M365']
3456,[]
4275,['C' 'C++' 'network']
2882,['Java' 'spring framework' 'Spring Boot']
2806,[]
8969,[]
7037,[]
2241,[]
11326,['Event Planning' 'Public Relations' 'Marketing Strategy']
1940,[]
9607,['Google Analytics' 'Google Ads' 'FB']
9241,['excel' 'powerpoint' 'illustrator']
5358,[]
661,['台北' 'google drive' 'photoshop']
7286,['Marketing' 'Google Analytics']
10954,['市政府捷運站' '台北市' '台北']
1229,['Photoshop' 'Communication']
6535,['電商' '電商行銷' '電子商務']
6419,['Git' 'Excel' 'PowerPoint']
11426,['Word' 'Excel']
4560,[]
6337,[]
4894,['Python' 'Appium' 'Pytest']
1519,[]
9494,['photoshop' 'excel' 'illustrator']
1959,[]
6231,['Project Management' 'Executive Assistant']
11345,['cycles' 'blander' 'Enscape']
9829,['3GPP' 'O-RAN' '5G']
2294,[]
4784,['word' 'powerpoint' 'excel']
8075,[]
1404,[]
3043,['Laravel' 'ASP.NET' 'PHP']
986,['產品管理' '產品' '產品經理']
1198,['photoshop' 'illustrator' 'Premiere']
4344,['無塵室' '半導體' '工程師']
8006,[]
10447,['operation' 'Store Staff' 'Customer Service']
9103,[]
6111,['Word' 'PowerPoint' 'Excel']
8246,['Partnerships Development' 'Sales & Marketing' 'BD']
3452,['#軟體\n#資料庫\n#數據工程師\n#DevOps\n#系統管理員']
1611,['Electronics Industry']
11346,['Illustrator / Photoshop']
9002,[]
4198,['10491台灣台北市中山區' '#ios' '#app 開發']
5991,[]
11147,[]
9445,[]
2179,['Unity3D']
6216,[]
4122,[]
7777,[]
3882,['javascript' 'AWS' 'frontend']
11496,[]
161,['Account Manager' 'B2B' 'Account Management']
10437,[]
8958,['10491台灣台北市中山區' 'ES6' 'JavaScript']
7336,['Marketing Strategy' 'CRM management']
3600,['GCP' 'SRE' 'DevOps']
2974,['Node.js' 'JavaScript' 'Git']
6224,[]
256,[]
6628,[]
5448,['CakeResume 2023 Career Fair']
78,['Excel' 'PowerPoint' 'Word']
4463,['Java' 'Spring Framework' 'ORM']
888,['excel' 'Photoshop' 'Word']
1289,['Word' 'PowerPoint' 'Excel']
10637,['C' 'USB' 'IoT']
4843,[]
7397,['Blockchain' 'Cryptocurrency' 'NFT']
4490,['Electronics Industry']
6183,['word' 'excel' 'powerpoint']
5270,['SDK Development' 'Android' 'Kotlin']
5863,['Excel' 'Word' 'Outlook']
379,[]
7223,[]
3280,['#C/C++\n#DevOps\n#系統管理員']
7395,['google drive' 'powerpoint' 'excel']
3033,['backend' 'golang' 'gin web framework']
5680,[]
8962,['竹北']
2489,['#java' '#C#' '#C++']
2416,['CakeResume 2023 Career Fair']
4975,['Linux' 'Jenkins' 'Postman']
4637,[]
8230,['Negotiation and quotation' 'Sales Management' 'Sales & Marketing']
7491,['Discord' 'Social Media Marketing' 'Google Analytics']
935,['After Effects' 'Premiere' 'Adobe Photoshop']
5846,['google' 'Google Drive' 'Communication']
10560,[]
6794,['廣告企劃案╱文案撰寫' '廣告文案企劃' '業務']
6355,['Google Drive' 'Microsoft Office' 'Word']
2076,[]
6665,[]
11397,[]
11281,['UI/UX' 'SQL Database' 'Retention Strategies']
4726,[]
11321,[]
1986,[]
5200,['Unreal Engine' 'Unity3D' 'C++']
10942,['Product Manager' 'Project Manager']
9733,['System Administration' 'Network' 'MIS']
7343,[]
4093,[]
586,['AWS' '騰訊雲' 'Centos']
453,['Customer Service' 'Store Staff' 'operation']
9647,[]
1006,['word' 'excel' 'powerpoint']
1237,[]
7340,['Communication' 'Microsoft Office']
5089,['ruby' 'backend' 'rails']
1202,['photoshop' 'Premiere' 'Premiere Pro']
5382,['Android' 'Linux' 'Java']
10704,['functional component' 'React' 'Next.js']
4859,['Blackchain' 'crypto' 'Senior QA Engineer']
8303,['CakeResume 2023 Career Fair']
5813,['Costumer Service' 'Admin' 'Administration']
5775,['RPA' '會計準則轉換' '財務報告']
1918,['Word' 'Excel']
2807,['10491台灣台北市中山區' 'CICD' 'istio']
6886,['powerpoint' 'excel' 'photoshop']
2474,['Java' 'Android' 'Android Studio']
2200,[]
9635,['Community Management' 'Content Marketing' 'Growth Marketing']
2161,['Unity3D' 'photoshop' 'illustrator']
6840,['marketing' 'marcom' 'product']
311,['word' 'powerpoint' 'google drive']
2540,[]
8627,['electrical engineer' '電子工程師' 'EE']
5695,['PHP' 'AWS' 'Git']
4204,['iOS' 'Github' 'Objective-C']
9126,['vue.js' 'React.js' 'HTML5']
700,[]
2343,['Recruiting' 'Interview Skills' 'Research']
7445,[]
3656,['word' 'powerpoint' 'excel']
8602,[]
5494,[]
7939,['金融' '客服及問題處理' '業務']
485,['CakeResume 2023 Career Fair']
6602,['秘書']
6533,[]
11350,['產品管理' '產品經理' '產品開發']
6276,['CakeResume 2023 Career Fair']
2728,[]
3393,[]
261,['+ retail' '+sales']
3722,['FPGA']
443,['Customer Service' 'Store Staff' 'operation']
721,['Visio' 'illustrator' 'AutoCAD']
7279,[]
10833,['word' 'powerpoint' 'excel']
8144,['媒體' '商業開發' '業務開發']
1821,['Word' 'PowerPoint' 'Excel']
3084,[]
1171,['photoshop' 'illustrator' 'Zeplin']
8461,[]
11115,['Oracle' 'Spring Framework' 'Java']
4676,[]
11289,['XD Design' 'webflow' 'Content Creation']
1897,['Excel' 'Internet Explorer' 'Outlook']
210,[]
4650,[]
5851,['word' 'excel' 'powerpoint']
3614,['114台灣台北市內湖區' 'DevOps' 'SRE']
8686,['演算法開發' 'AI' 'Algorithm Engineer']
10117,['404台灣台中市北區' 'PHP' 'Laravel']
6338,['excel' 'powerpoint' 'word']
6627,['excel' 'illustrator' 'photoshop']
4085,[]
2662,['內湖科技園區' 'Flux CD' 'Git']
4269,['C#' 'ASP.NETMVC' 'MSSQL']
4050,['內湖區' '台北' '台灣']
6496,['Communication' 'Google Drive' 'Microsoft Office']
67,['Python' 'SQL' 'DNN']
10852,['市場調查資料分析與報告撰寫' '顧客關係管理' '網路活動規劃與執行']
3864,['台北矽谷' '新店區' '新北']
3726,[]
3800,['Electronics Industry']
4938,['台北' 'Testing Methodology' 'Testing Process']
4036,[]
6345,['JLPT N1']
7333,['Appsflyer' 'App' 'Campaign Strategies']
4639,['Project Management' 'Project Manager' 'banking']
4587,['ｐｈｐ' 'MySQL' 'Linux']
553,[]
5736,[]
3861,['vue.js']
4810,[]
1495,['C++' 'C' 'python']
6486,['法務' '法務風控']
9653,['word' 'Facebook' '直播']
4101,['+VB.NET' '+C#' '+ASP.NET']
9604,[]
3680,[]
9991,[]
4160,[]
3509,[]
2836,[]
3493,['台北' 'Python' 'Google Cloud Platform']
7519,[]
6856,['企劃' '提案' 'CIS']
6341,['ODM' 'OEM' 'Product roadmap']
2188,[]
7228,['100台灣台北市中正區' '社群企劃' '社群經營']
2434,['Fitness' 'Android' 'BLE']
2657,['C#' 'ASP.NET Core' 'ASP.NET MVC']
10918,['Communication' 'Microsoft Office']
2654,['台中' 'Python' 'Java']
10923,['專案管理' 'Project Management']
8617,['Python' 'Linux' 'Bug tracking']
10302,['商務開發' '業務推廣' '市場分析']
7568,['Photoshop' 'Premiere' 'Illustrator']
4376,[]
9396,[]
5211,['PYTHON' 'PyTorch' 'OpenCV']
4872,['selenium' 'JavaScript' 'Postman - API Testing']
4839,['Automation Engineer' 'AI']
7518,[]
8510,[]
1934,[]
4197,[]
6454,['Purchasing Negotiation' 'Purchase Order' 'YouTube']
195,[]
5865,['WordPress' 'Notion' 'Canva']
3379,[]
9976,['developer' 'taipei' 'trevi']
788,['Microsoft Office' 'Excel' 'PowerPoint']
3461,['Tableau' 'Spark' 'Clickhouse']
6584,[]
3092,['+c#' '+ASP.NET' '+winform']
8194,[]
2894,['台北' '西湖捷運站' '內湖科技園區']
8472,['Word' 'Excel' 'PowerPoint']
6541,[]
2549,[]
7658,[]
5149,['Golang' 'gRPC' 'MySQL']
2649,['backend' 'AWS' 'Backend']
10138,['JavaScript' 'HTML' 'CSS']
1689,['電機工程師' 'Electronics Industry']
11337,['UI/UXDesign' 'Product Design' 'Figma']
2372,['SerDes' 'CTLE' 'DFE']
3429,['Python' '軟體相關專案管理師' '顧問人員']
2291,['HR' 'HR Business Partner' 'HR Full function']
615,[]
8590,[]
6512,['Word' 'PowerPoint' 'Excel']
766,[]
744,[]
1586,['CakeResume 2023 Career Fair']
3160,[]
10920,[]
8330,[]
1956,[]
10799,['photoshop' 'Artist' 'CLIP STUDIO PAINT']
7460,[]
11308,[]
5918,['商務開發']
464,[]
3929,['RESTful Web Services' 'CSS3' 'OOD']
1733,['DC' 'Electronics Industry']
6641,[]
8622,[]
7837,['Microsoft Office']
204,['Excel' 'Illustrator' 'Communication']
3801,['RPA' 'Corp Banking OPs']
4927,[]
9501,['word' 'google drive' 'illustrator']
3216,[]
2369,[]
4264,['內湖科技園區' '台北市內湖區']
10213,['backend']
6884,[]
6793,['Adobe InDesign' 'pages' 'Keynote']
4253,['台北' '大安區' 'Blockchain']
4720,['Agile' 'blockchain' 'PM']
6285,['異業合作洽談' 'KOL合作規劃與執行' '課程企劃']
466,[]
5760,['Excel' 'Powerpoint' 'Word']
3740,['台灣台北']
926,['excel' 'photoshop' 'autocad']
2042,[]
5101,['Web Security']
7511,[]
4821,['Java' 'Python' 'Test Planning']
10898,['人力資源相關知識' '面試技巧' '招募']
3852,['react' 'react native' 'javascript']
5976,[]
5104,['M365' 'VMware' 'TCP/IP']
4913,['QA Testing']
9384,['台北市' 'Audition' 'Adobe Premiere']
1966,['Python' 'Rust']
1268,['word' 'photoshop' 'illustrator']
6529,[]
2519,['Flutter' 'IOS Development' 'Outsourcing Company']
882,['Word' 'PowerPoint' 'Excel']
10966,['python' 'Automation Testing' 'Remote']
220,['Word' 'PowerPoint' 'Microsoft Office']
10322,['社群助理' 'Social Media' '社群經營']
9238,['Canva' 'illustrator' 'microsoft office']
4285,[]
2753,['Backend' 'Golang' 'Java']
10009,['龜山區' '桃園市' '華亞科學園區']
85,['Excel' 'PowerPoint' 'Word']
5796,[]
2547,[]
7742,['Science Communication' 'Climate change' 'Energy']
1076,['Figma' 'Dreamweaver' 'photoshop']
1642,['java' 'javascript' 'QA']
6980,['google drive' 'Notion']
1158,['UX' 'Design' 'Designer']
5831,['Excel' 'Powerpoint' 'Word']
3101,['PLM' 'Java' 'Extjs']
7771,['Word' 'Excel' 'PowerPoint']
739,[]
9383,[]
3256,['Electronics Industry']
9407,['excel' 'word']
5444,['AWS' 'Concurrency' 'muti-thread']
7648,['專案管理' '行銷企劃' 'Mac OS']
8977,['Frontend Development' 'Front-End Web Development']
8243,['word' 'powerpoint' 'excel']
8079,[]
9590,['Communication' 'Photoshop' 'Microsoft Office']
5412,[]
2444,['+java' '+android' 'kotlin']
8209,['不動產營業員' 'word' 'excel']
36,[]
5804,[]
9711,['log' 'VPN' 'L2']
1327,['Word' 'PPT' 'Excel']
5854,[]
9168,['vue.js' 'JavaScript' 'HTML/CSS']
10066,['XMind' 'word' 'powerpoint']
9382,[]
11164,[]
2206,['台灣台北' '110台灣台北市信義區' 'headhunter']
3356,['台北' 'Machine learning' 'NLP']
10584,['Adobe Photoshop' 'Illustrator']
9773,['ERP' 'SAP' 'MySQL']
2451,['信義區' '台灣' '台北']
3761,['Linux' 'Windows XP' 'Windows 7']
11243,['Word' 'PowerPoint' 'Excel']
5940,['Business Development' 'Project Management' 'Account Management']
3579,[]
10314,[]
10280,['Communication' 'human resource' 'hiring']
6096,['word' 'excel' 'powerpoint']
2635,['台灣台北' '10491台灣台北市中山區' 'Java']
7728,[]
3437,['MS SQL' 'AWS' 'Excel']
10910,['JIRA' 'JIRA Confluence' 'atlassian']
9312,['photoshop' 'powerpoint' 'excel']
3246,['BIOS']
9873,['word' 'excel' 'powerpoint']
3812,['powerpoint' 'excel' 'word']
9390,['Adobe Premiere' 'illustrator' 'photoshop']
8133,[]
2797,['Backend' 'Golang']
1759,['會計' '出納' '財務會計']
6121,[]
7723,['營運' '教育' '培訓']
5526,['Windowes AD' 'Exchange' 'Backup']
3846,[]
7111,[]
10639,['Six Sigma' 'ISO 9001' 'IATF16949']
6048,['CakeResume 2023 Career Fair' 'Word' 'PowerPoint']
7541,['編輯' '內容編輯' '採訪編輯']
5871,['word' 'excel' 'powerpoint']
3699,['SystemVerilog' 'Verilog' 'C']
2371,['Linus']
6026,[]
7635,[]
2043,[]
1702,[]
7011,['廣告投放' '社群行銷' '網站內容行銷']
8771,[]
5042,['Linux' 'C++' 'C']
4247,['Electronics Industry']
171,[]
5431,[]
8234,[]
1484,['AutoCAD']
901,[]
11344,['台北' 'Maya' 'Premiere']
175,['Customer Relationship Management (CRM)' 'Customer Service']
10849,[]
10118,['PHP Laravel Framework' 'php' 'hybrid']
8753,[]
4251,['新北產業園區' '五股區' '新北']
3872,['Scrum' 'Azure' 'TypeScript']
2914,[]
352,[]
7268,[]
6324,['Excel' 'Outlook' 'PowerPoint']
6236,['Word' 'PowerPoint' 'Excel']
5716,[]
8973,['Angular 2+' 'JavaScript' 'CSS']
3966,['中和區' '新北市' 'F2E']
9397,['powerpoint' 'illustrator' 'google drive']
3212,['Chatbot' 'Line' 'Rails']
740,['平面設計' '美編人員' '網頁設計']
6846,['word' 'powerpoint' 'excel']
1225,['Photoshop' 'Illustrator' 'web designer']
5824,['Word' 'PowerPoint' 'Excel']
5303,['Flutter' 'Git']
10269,[]
9613,['illustrator' 'excel' 'powerpoint']
5742,[]
9636,['品牌行銷管理' '異業合作規劃與執行' '提案與簡報技巧']
8316,['Department Manager' 'Future Store Leader' 'Manager']
9567,['jQuery' 'JavaScript' 'ASP.NET Web API']
9592,[]
1649,[]
10444,['Customer Service' 'Store Staff' 'operation']
8341,[]
8017,['B2B Sales' 'B2B']
7699,[]
7933,['台灣台北' '115台灣台北市南港區']
3065,['台北' 'Senior Web Backend Engineer' '資深後端工程師']
5537,['C++' 'Qt' 'Video Editing']
6490,[]
1900,['IFRS' 'Microsoft Office']
1744,['Matlab' 'LabVIEW' 'EMC/EMI']
941,[]
3961,[]
5833,['PowerPoint' 'Microsoft Office' 'Excel']
7488,['illustrator' 'photoshop' 'HTML/CSS']
7112,[]
2752,['.NET Core']
3912,['react' 'CakeResume 2023 Career Fair']
4298,['image quality' 'camera module']
570,['#2023新鮮人職缺' '產品售後技術服務' '半導體設備工程師']
1587,[]
1452,[]
4682,['台北市大安區' 'Human-Centered Design' 'CakeResume 2023 Career Fair']
2376,['Analog Design' 'Analog IC' 'Class-D']
3657,['Git' 'AWS' '平台系統']
8014,[]
4258,['資安事件處理' '資安法律遵循' '資安防護策略及技術規劃']
3359,[]
1029,['遊戲介面' 'HTML5' 'Photoshop']
895,[]
4001,[]
7670,['word' 'powerpoint' 'google drive']
613,['ADOBE' 'Adobe Illustrator']
4293,[]
981,['React' 'Frontend' 'Blockchain']
11059,[]
10427,[]
10708,[]
9963,['Google Analytics']
4602,['Product Management' 'CakeResume 2023 Career Fair']
5811,[]
1739,[]
8547,[]
10443,['Customer Service' 'Store Staff' 'operation']
10870,['Recruitment']
1612,['Excel' 'Word']
10660,[]
6307,[]
2031,[]
1673,['Automation Engineer']
4703,[]
6015,[]
5600,['資安' '資安工程師' '資訊安全']
6604,['powerpoint' 'Word' 'Excel']
4670,[]
3335,['SQL' 'R' 'Python']
8345,['專案規劃執行╱範圍管理' '危機與議題管理' '協商談判能力']
10875,[]
6611,['10491台灣台北市中山區' 'google drive' 'excel']
706,[]
2197,['Talent Acquisition' 'Hiring' 'headhunter']
6040,['Legal' 'Microsoft Office' 'Communication Skills']
4847,[]
1396,['Electronics Industry']
11318,['Communication']
1833,[]
10298,['web3' 'IT Operations' 'IT Infrastructure']
4731,[]
6169,['Strategic Partnerships' 'Strategic Planning' 'Operations']
1203,['illustrator' 'photoshop']
3136,['ASP.NET' 'C#' 'MS SQL']
11261,['ocr' 'Machine Learning']
6740,[]
5310,['C++' 'C']
10299,[]
6691,[]
7715,['licensing' 'IP']
3319,[]
2460,['Android' 'Android Development' 'Android 開發相關']
201,[]
5272,[]
3995,['南港' '台北' 'Electronics Industry']
3025,['Node.js' 'webmvc' 'linux']
338,[]
5343,['Unity3D' 'Java' 'C#']
6683,['Electronics Industry']
7590,['word' 'illustrator' 'photoshop']
5443,['CakeResume 2023 Career Fair' '系統分析' '系統分析與設計']
5956,['內湖科技園區' 'Account Management' 'Sales']
11150,[]
8397,['excel' 'word' 'TOEIC']
414,['illustrator' 'photoshop' 'powerpoint']
323,[]
10319,[]
2314,['CakeResume 2023 Career Fair' 'Talent Acquisition' 'Recruiter']
5308,[]
4038,['Golang']
6228,['Communication']
4043,['Full Stack Web Development' 'HTML/CSS' 'JavaScript']
8726,[]
992,['產品企劃' '產品分析' '競品分析']
10408,['Python' 'Django' 'MySQL']
8680,['CakeResume 2023 Career Fair']
5439,['.net 5.0' '.net core' 'C#']
2340,[]
758,['Mac OS' 'Adobe InDesign' 'Adobe Photoshop']
6249,['word' 'powerpoint' 'excel']
11374,['function test' 'Usability test' 'Bug tracking']
8953,['新竹市東區' '新竹' '新竹市']
8927,['台灣' '台北' 'HTML5']
5601,['SQL' '軟體開發' 'API']
2622,[]
5121,[]
9920,['Androaid' 'kotlin' 'Kotlin/Android']
7312,['信義區']
7230,[]
11381,[]
1957,['外國機構投資人稅務代理' '家族企業傳承規畫及稅務諮詢服務' '人力資本諮詢服務']
10154,['Excel' 'Word' 'PowerPoint']
2230,[]
8828,['Golang' 'Kubernetes' 'Linux']
11291,['信義區' '台灣' '台北']
7178,['Administration' 'project' 'Project Management']
7717,['Excel' 'PowerPoint' 'Word']
9481,['photoshop']
10053,[]
10260,['攝影修圖' '攝影剪輯' '攝影器材操作']
6757,['廣告企劃案╱文案撰寫' '數位行銷企劃' '數位廣告']
1054,['CakeResume 2023 Career Fair']
4754,['HTML/CSS' 'JavaScript' 'XML']
7898,['Market Research' 'Marketing & PR' 'community management']
6479,['retail' '採購']
9045,['JavaScript' 'Google Analytics' 'Google tag Manager']
6269,[]
6118,['global sales' 'TOEIC' '歐美業務']
3925,['Front-end' 'React' 'React.js']
6832,['Marketing' 'Market Communication' 'Public Relations']
3085,[]
9807,['網路管理' 'infra']
3024,['golang' 'Docker' 'K8S']
2578,['100台灣台北市中正區' 'Node.js' 'Linux']
3941,['Linux' 'Git' 'MySQL']
4010,['JavaScript' 'React.js' 'Vue.js']
6075,['IO']
9911,[]
4916,['docker' 'Selenium' 'Katalon']
2631,['110台灣台北市信義區' '台灣台北' 'PHP']
7994,[]
9428,[]
2132,[]
2381,['ADC' 'DAC']
8487,['徵才' '徵人' '急徵']
7946,['motivational speaking' 'Communication' 'Sales']
6797,[]
9566,['TypeScript' 'NodeJS' 'postgreSQL']
9187,['前端開發工程師' '網頁開發工程師' 'Front-End']
7210,['Word' 'PowerPoint' 'Google Drive']
3789,['C++' 'C']
5530,['#Java' '#Python' 'Oracle']
10045,['word' 'excel' 'Canva']
3460,['Linux OS' 'Data Build Tool(dbt)' 'GCP']
7557,['CakeResume 2023 Career Fair']
805,[]
2759,['CI/CD' 'Swagger' 'Unit Test']
1223,['Adobe Photoshop' 'Illustrator' 'Adobe XD']
5231,['Salesforce' '軟體設計' '系統分析']
8819,['Internet']
3075,[]
6070,[]
11229,['法務' 'Legal Research' 'Legal']
4687,['CakeResume 2023 Career Fair']
4698,['大安區' '台北' 'Wireframe']
3539,[]
10204,['Microsoft Office']
8219,['TOEIC' '業務開發']
4544,['+ASP.NET' '+MVC' '+MySQL']
5606,['IFRS17' 'IFRS' 'Datawarehouse']
9272,['台北市' 'word' 'illustrator']
10463,['電話客服']
608,[]
6893,['策略' '品牌經營' '行銷策略擬定']
2734,['台灣' '信義區' '遠端工作']
4125,['Python' 'HTML' 'JavaScript']
4573,['105台灣台北市松山區' 'Git' 'MySQL']
2848,['Cloud' 'Node.js' 'Backend']
7098,[]
10019,[]
11239,[]
11277,[]
7621,['攝影' '拍攝' '剪輯']
9645,[]
5278,[]
10902,['產品經理' 'Product Manager' '+產品管理']
2070,[]
7534,['Excel' 'PowerPoint' 'Word']
732,['插畫' '攝影' '平面設計']
3837,['前端開發' 'SASS/SCSS' '切版']
4502,[]
5730,['Word' 'Excel']
6847,[]
3023,['Neo4jDB' 'MongoDB' 'Docker']
3363,[]
5523,['GCP' 'cloud computing' 'Google Cloud Platform']
11011,['PHP']
731,[]
2904,['內湖科技園區' 'MySQL' 'C#']
4888,['Networking' 'Jenkins' 'Python']
11494,['Android Development' 'App' 'Java']
11290,[]
10838,[]
965,[]
7721,['敘述性報告' '數位協作' 'M&E 評估報告']
9247,['Illustrator' '平面設計' 'SocialMedia']
1817,[]
10190,['Whimsical' 'Figma' 'adobe']
3290,['Semiconductor' 'C++']
541,['CakeResume 2023 Career Fair']
10791,['Word' 'PowerPoint' 'Excel']
1965,['R' 'Python' 'C++']
11124,['Google Drive' 'Microsoft Office' 'Excel']
10783,['Microsoft Office']
3066,['Node.js']
3072,['Node.js' 'node.js' 'GraphQL']
9831,[]
422,['CakeResume 2023 Career Fair']
1259,['社區營造' '地方創生' '地方工作']
8078,[]
11232,['Microsoft Office' 'excel' 'Word']
5290,[]
10794,['Word' 'PowerPoint' 'Excel']
9108,['JavaScript' 'Front-end']
4087,[]
3287,['C++' 'Socket' 'Linux']
2133,[]
10589,[]
8235,[]
11003,['GCP' 'Node.js']
7404,[]
4424,['CakeResume 2023 Career Fair']
